lat,long
32.9347,-97.2515
32.4649,-84.9779
40.0589,-111.6463
30.8171,-89.5884
43.6175,-72.1148
47.0345,-120.3914
35.3368,-75.5100
,
36.4515,-81.8384
34.4301,-88.8767
,
29.4728,-98.5356
41.1242,-83.1693
46.7152,-104.8054
26.1418,-81.7950
40.7566,-111.9012
32.2858,-106.7449
,
,
43.0844,-88.9172
42.8808,-112.3645
39.6715,-91.7055
35.3368,-75.5100
43.2246,-77.4513
31.3222,-92.4343
,
39.7854,-75.0500
41.85,-87.65
43.4140,-83.9262
,
41.6034,-72.7761
43.5783,-70.3222
28.5446,-81.3745
37.9578,-121.2897
41.7487,-69.9746
39.2926,-76.9733
40.1003,-83.1391
36.2497,-86.6150
35.4749,-75.4850
,
44.4231,-71.9689
42.1683,-87.9547
45.4419,-94.5315
42.7950,-71.2256
41.4761,-87.8392
41.9895,-72.6540
40.5192,-74.3968
43.1045,-124.3541
44.0868,-121.2574
,
40.5861,-74.6647
43.7917,-70.4056
42.9129,-76.5724
42.3221,-88.4671
36.1750,-120.4237
38.7935,-77.2718
37.6633,-77.0454
44.0227,-92.8621
40.5895,-73.6408
47.5943,-122.6265
37.77,-122.41
47.2068,-122.3311
39.7695,-106.1063
,
47.6110,-122.3335
41.1338,-81.8551
36.8598,-75.9812
41.7826,-72.6613
40.0712,-85.9486
35.9445,-94.0914
42.2887,-73.3778
33.3870,-79.3814
39.9284,-104.9558
,
40.8000,-96.6664
38.0720,-82.6500
,
45.5289,-122.3600
41.6006,-93.6087
45.6603,-108.3843
38.3141,-75.2355
39.9525,-75.1644
48.5845,-112.8231
35.1721,-79.3895
,
42.3996,-71.0316
33.2868,-115.9516
33.9866,-81.0248
39.8640,-83.1289
,
41.6785,-71.2710
43.0748,-76.5481
33.0504,-116.8281
21.3069,-157.8584
34.1040,-117.2925
42.4293,-92.3134
32.6403,-117.0834
42.5170,-92.4912
,
,
47.0918,-123.8526
47.6732,-122.1976
35.2879,-79.1818
,
39.7393,-104.9844
29.5783,-95.0385
47.6648,-117.4375
40.0712,-85.9486
42.7950,-71.2256
37.9898,-121.8073
46.9780,-122.8735
39.9351,-75.9585
41.2118,-86.8960
43.5439,-73.6812
35.9959,-78.9021
35.8020,-92.5792
35.0459,-85.3097
35.0703,-80.5295
34.0321,-84.7026
43.5503,-96.7002
42.4751,-122.6289
41.1003,-76.2618
44.2738,-121.2605
48.7477,-122.5222
41.9230,-87.8399
,
,
38.4234,-90.4016
,
36.6146,-82.1748
41.6776,-81.3298
,
,
39.9209,-105.0770
33.7972,-118.0628
,
34.0033,-118.0261
42.8997,-78.4935
,
28.4773,-82.6010
,
25.7738,-80.1936
38.7152,-121.3561
43.2374,-86.2533
33.7484,-117.7455
39.9209,-105.0770
40.6645,-73.5528
36.6603,-121.6498
43.0386,-87.9067
43.0386,-87.9067
38.2162,-82.4416
,
36.9786,-76.4284
33.4148,-111.9088
30.5551,-97.5520
,
28.5473,-80.8539
46.9542,-123.0250
,
41.8114,-71.3631
28.5704,-81.5358
46.0115,-94.0538
37.6424,-93.3945
,
33.4486,-112.0733
,
40.2990,-83.0567
38.2545,-85.7595
,
,
34.1198,-117.1689
42.1970,-85.5599
36.2418,-80.2953
44.4834,-88.0227
,
38.9993,-90.7770
40.3583,-75.9411
37.4088,-77.6085
39.2577,-76.4951
31.5254,-93.5315
,
41.0442,-81.5254
43.0386,-87.9067
40.7702,-73.1250
40.6247,-74.0945
29.9901,-97.8422
41.5310,-76.7464
,
46.8578,-114.0150
,
36.9774,-121.8985
38.6405,-87.5030
35.9110,-79.0821
40.6777,-73.5121
40.6777,-73.5121
,
44.2758,-88.3745
31.2411,-89.2723
,
35.3952,-113.9916
28.5473,-80.8539
39.1411,-77.1380
41.7454,-87.7704
,
38.8336,-104.8206
,
,
46.6202,-123.9544
41.3764,-82.0197
,
41.3300,-74.1900
,
30.1614,-85.6688
,
,
28.1077,-80.5806
34.9287,-120.2276
30.2400,-93.2270
,
43.9741,-69.9582
40.1873,-75.0057
40.4967,-89.4905
34.3136,-83.8106
41.7621,-74.0872
39.1175,-94.6238
33.1915,-111.6213
41.85,-87.65
43.0386,-87.9067
35.2287,-80.8458
38.2545,-85.7595
,
42.4181,-86.2202
27.9475,-82.4588
,
,
,
42.3462,-83.0606
39.7205,-75.5175
28.1913,-82.7241
46.9542,-123.0250
43.0386,-87.9067
41.9099,-71.1189
,
40.2302,-74.2954
35.9189,-77.7319
34.7114,-86.5493
33.8090,-113.1876
33.0964,-80.1953
36.2142,-115.1293
44.4834,-88.0227
41.3300,-74.1900
35.5186,-97.6451
31.5861,-110.1729
40.8944,-73.3714
35.9959,-78.9021
,
47.9908,-122.1990
38.7960,-121.2352
,
35.2526,-82.5333
,
40.7066,-92.9253
35.2526,-82.5333
46.9780,-122.8735
,
43.2761,-78.8286
35.7091,-105.8594
34.4191,-119.7034
40.4467,-74.3787
,
,
,
,
,
38.3881,-81.9776
28.5446,-81.3745
,
,
41.4529,-86.9983
46.8713,-122.4832
41.4088,-75.6626
43.1258,-83.6861
28.5446,-81.3745
40.5764,-79.9506
41.2330,-95.8774
42.5277,-85.8591
32.9891,-79.9934
32.0758,-81.0756
,
39.4019,-76.6328
38.9224,-78.1726
33.8668,-116.5833
38.4302,-84.2786
39.7432,-121.8397
40.3992,-103.9821
33.7589,-118.3599
,
43.6139,-116.2025
45.8808,-87.1059
28.0778,-82.7637
35.3879,-119.0236
29.8028,-90.7415
,
42.6243,-87.8286
38.3345,-85.6943
40.9709,-72.3144
41.6725,-86.2533
41.3590,-122.3474
44.0862,-70.2272
,
,
35.9985,-114.9589
38.0340,-81.0215
40.3281,-78.9105
41.5532,-71.6527
43.1651,-76.0687
39.6290,-77.7155
41.85,-87.65
36.1660,-86.7732
30.4824,-87.8670
35.2520,-92.3575
34.4836,-118.0604
,
33.0902,-117.0072
,
37.3344,-87.0991
,
35.1115,-80.6099
,
39.7398,-104.8562
33.0368,-117.2914
,
40.1949,-74.8096
44.4627,-93.2060
44.4627,-93.2060
33.8302,-118.3135
39.0135,-94.1468
39.0458,-122.9662
40.1005,-83.0139
38.5819,-121.4935
29.7634,-95.3634
28.3257,-80.6225
46.7672,-120.6872
36.07,-79.79
41.5666,-85.5556
,
39.9611,-76.7340
44.0747,-84.4557
46.1421,-122.7748
33.9910,-81.1009
41.7089,-87.7595
43.8636,-122.7590
28.6703,-81.2084
40.7371,-72.9002
39.4029,-114.9770
31.2411,-89.2723
41.3157,-70.1197
,
35.1706,-85.2045
36.1736,-115.1264
45.0855,-87.1413
44.9586,-123.0026
,
47.7366,-104.1963
42.5590,-90.6961
,
41.5291,-73.8974
36.5836,-121.8369
44.3950,-71.1316
,
33.2412,-112.7681
29.9429,-81.7393
32.2179,-110.9686
32.2179,-110.9686
28.3746,-80.7460
,
,
47.9961,-123.3828
42.3634,-89.0207
42.2062,-87.8139
33.7036,-117.9942
42.0859,-83.9587
43.0706,-78.8214
41.4268,-71.4662
40.7197,-75.5397
43.0499,-76.1506
34.4909,-82.6086
42.3291,-83.4879
25.4529,-80.5255
,
38.4328,-77.3952
40.2344,-105.0096
,
47.8048,-122.2862
40.5107,-80.3456
32.4762,-82.9437
32.7776,-79.9419
36.8598,-75.9812
43.4320,-71.5685
,
33.7491,-117.9937
33.8478,-117.9573
,
40.7661,-80.5636
30.1269,-90.6198
34.4754,-114.3402
37.2709,-79.9418
36.9786,-76.4284
,
,
32.6471,-83.7901
28.5196,-81.7483
40.5704,-79.7278
28.5446,-81.3745
40.1011,-75.6407
39.4613,-84.0641
,
41.4995,-81.6959
31.9013,-92.6725
35.2184,-90.1832
43.0386,-87.9067
39.3569,-74.5381
40.5764,-79.9506
32.3667,-86.3002
,
40.8368,-73.0405
,
38.1413,-79.0647
33.4432,-111.8553
40.8778,-73.0042
33.7668,-118.1886
28.5446,-81.3745
38.4017,-122.8742
,
34.2681,-117.1899
40.5984,-105.1264
28.9784,-80.9250
28.1847,-81.6275
34.7333,-118.1492
,
28.4773,-82.6010
36.9786,-76.4284
27.0994,-82.4545
35.0992,-76.9819
43.0442,-78.6982
39.8221,-84.0099
33.9527,-84.5502
42.9337,-70.8427
33.9527,-84.5502
39.4444,-84.3622
41.3302,-70.7615
33.9762,-118.4171
40.7657,-72.8379
40.7657,-72.8379
39.1924,-77.6253
40.2990,-83.0567
39.8000,-89.6503
45.5074,-122.6898
,
43.1544,-77.6156
,
32.8028,-97.2610
39.5285,-119.8043
33.5240,-111.9036
35.5000,-119.3038
42.0158,-87.8428
40.7750,-84.0320
,
33.9076,-78.1242
33.8417,-118.0078
,
33.7965,-84.0331
30.3383,-81.7706
33.4486,-112.0733
44.0094,-92.6179
,
39.0060,-77.4290
26.5742,-81.9439
42.6736,-82.9150
35.9944,-118.8775
42.3462,-83.0606
38.6237,-97.6501
43.5980,-116.6102
,
42.4195,-122.9336
46.1103,-123.6799
36.1585,-81.1478
35.7752,-78.6343
,
,
44.8590,-69.2244
34.7333,-118.1492
44.8980,-72.7948
34.1040,-117.2925
35.6728,-83.4570
33.8478,-117.9573
,
41.85,-87.65
35.3492,-86.2027
40.1005,-83.0139
,
43.5980,-116.6102
,
,
40.0312,-75.7210
43.0963,-73.6183
39.8000,-89.6503
,
33.4432,-111.8553
28.0747,-80.6326
35.9411,-96.0027
47.0596,-122.3897
,
,
33.3241,-111.8769
40.6888,-73.3748
38.6573,-92.6830
38.9614,-90.2313
43.1544,-77.6156
40.4361,-104.6813
,
,
32.8139,-96.9488
43.6608,-70.2613
39.7393,-104.9844
36.1736,-115.1264
30.1480,-81.7941
41.7178,-85.9728
36.1736,-115.1264
39.6408,-78.9456
57.0874,-135.4905
40.1873,-75.0057
47.2068,-122.3311
45.4252,-67.7681
,
35.7804,-81.3365
26.7132,-80.0723
38.2545,-85.7595
,
42.2029,-83.3442
43.4140,-83.9262
46.9780,-122.8735
40.6087,-74.2804
29.6302,-95.6323
38.6046,-81.9095
47.6805,-122.1209
,
27.6414,-80.4022
40.2302,-74.2954
,
26.3319,-81.7522
48.0562,-122.1615
39.9242,-83.8087
41.4593,-74.4793
40.3281,-78.9105
,
40.2706,-78.3105
41.9747,-91.6554
32.7877,-96.7999
43.4470,-71.6756
,
44.9708,-92.7003
41.4593,-74.4793
41.4593,-74.4793
41.7089,-87.7595
27.3364,-82.5308
41.4131,-82.7350
42.4695,-83.5244
39.5421,-77.5594
47.6177,-122.2108
,
47.6110,-122.3335
43.6965,-89.7602
47.5132,-94.7456
,
41.8279,-71.5181
39.0523,-77.6036
45.6988,-122.7198
41.85,-87.65
39.8866,-79.7396
36.07,-79.79
,
46.1922,-123.0542
45.5142,-89.7289
43.2246,-77.4513
34.0321,-84.7026
39.3365,-84.4136
41.4131,-82.7350
26.6383,-80.2372
36.7641,-76.1994
39.0523,-77.6036
39.5979,-105.0147
26.5742,-81.9439
40.7371,-72.9002
40.2213,-111.7387
39.8288,-105.0342
35.0703,-80.5295
41.5362,-83.5642
,
43.3164,-88.1498
42.3692,-83.3722
36.5705,-94.7335
39.9284,-104.9558
40.6646,-80.0934
38.8822,-92.2523
41.7501,-87.8361
41.2389,-81.8316
38.5021,-90.7418
,
36.0959,-80.0047
35.0846,-106.6516
40.5844,-75.3698
40.0458,-74.1092
42.2003,-122.6382
41.3666,-88.8591
40.7235,-73.5173
26.9716,-82.1548
37.5701,-97.2288
,
28.0379,-80.6115
,
,
26.3583,-80.0834
35.0823,-82.0806
34.0033,-118.0261
47.6110,-122.3335
45.9582,-123.6762
40.3488,-95.9003
40.6397,-74.3666
40.4085,-77.0320
43.0499,-76.1506
,
42.3634,-89.0207
33.4148,-111.9088
37.5742,-122.3194
,
41.2346,-80.4973
30.2124,-85.7945
42.2771,-88.3055
27.6414,-80.4022
26.0196,-80.1236
29.1994,-82.0627
36.07,-79.79
33.4148,-111.9088
37.7474,-90.3635
39.1616,-84.4569
33.9895,-117.5316
42.2627,-71.8028
39.3924,-76.9673
41.8238,-71.4133
40.7240,-73.9085
46.8144,-94.5333
43.0499,-76.1506
,
,
32.3667,-86.3002
36.1736,-115.1264
36.07,-79.79
,
32.2179,-110.9686
,
42.6319,-72.5974
44.4834,-88.0227
41.85,-87.65
41.6869,-73.8988
40.8000,-96.6664
,
,
33.9991,-117.1490
40.6065,-81.5536
37.0207,-121.5724
26.6383,-80.2372
34.9881,-82.3208
,
40.6065,-81.5536
37.3754,-120.3802
38.9224,-78.1726
40.7824,-73.4741
43.0499,-76.1506
47.2534,-122.4432
39.1233,-94.4117
39.9858,-74.1595
33.4432,-111.8553
38.6232,-121.3281
,
38.2762,-94.2829
44.1085,-87.7228
41.6525,-83.5486
40.1833,-75.1060
39.7547,-93.5099
35.0846,-106.6516
30.4006,-88.7583
43.6937,-70.3554
36.07,-79.79
,
35.8859,-75.6035
41.0260,-75.8524
27.8427,-82.6999
46.5611,-87.3655
39.6328,-85.8810
48.6680,-117.3312
40.8364,-97.5592
41.8052,-88.3509
43.5711,-124.0809
34.1376,-118.3530
,
,
40.5348,-78.4265
,
39.8288,-105.0342
,
,
44.2601,-72.5759
42.0296,-87.8112
43.5232,-70.3906
40.1005,-83.0139
41.8752,-71.3945
42.1581,-88.3123
43.2654,-76.3482
30.4074,-87.5419
34.1709,-83.9181
35.8379,-84.5098
40.1005,-83.0139
35.8395,-81.0575
44.0672,-123.0827
25.7738,-80.1936
39.7393,-104.9844
45.5074,-122.6898
30.5520,-90.8133
39.9611,-76.7340
42.4751,-122.6289
,
41.6643,-88.3343
41.2422,-77.4470
42.7247,-88.5331
42.3692,-83.3722
47.6110,-122.3335
42.4592,-83.9447
41.8443,-90.1138
39.4803,-97.7046
42.7263,-87.7829
35.2458,-80.5231
,
47.2997,-92.2484
42.1106,-88.0342
,
40.2344,-105.0096
,
,
31.4731,-83.5775
38.6238,-82.2755
48.4108,-119.3893
,
35.1496,-90.0487
39.0969,-76.8830
33.7486,-84.3884
45.7414,-90.3733
36.9768,-119.8701
44.2601,-72.5759
29.0039,-82.0369
36.3707,-94.3054
,
,
,
27.9475,-82.4588
33.4432,-111.8553
,
40.7942,-72.8802
32.5008,-92.3380
43.0748,-72.4063
,
33.7668,-118.1886
,
,
32.9601,-96.9827
29.9876,-90.2522
38.9610,-85.9559
36.7663,-81.8504
42.5388,-82.9496
40.7654,-73.5237
42.2620,-83.2081
39.9209,-105.0770
45.5074,-122.6898
33.7085,-116.9812
25.4529,-80.5255
19.6829,-155.2732
,
19.4962,-155.9219
42.7770,-85.2857
43.0499,-76.1506
40.8691,-73.0360
43.6139,-116.2025
61.2225,-149.8677
,
33.9539,-117.6477
43.0499,-76.1506
41.1555,-73.9908
40.6247,-74.0945
41.3586,-72.1601
39.76,-84.19
45.3348,-93.0875
40.3245,-75.3699
40.8742,-81.2334
42.5678,-70.8581
40.2457,-78.9136
40.5413,-75.4054
,
44.0340,-70.7509
38.5000,-90.4610
33.4486,-112.0733
,
42.7345,-71.4624
32.7199,-117.1805
41.3153,-81.4404
40.0151,-82.8053
41.7032,-72.2097
45.4965,-122.7999
42.7345,-71.4624
43.7154,-70.4623
42.1350,-85.8424
30.4492,-91.1876
,
39.7393,-104.9844
40.6637,-80.2400
26.9716,-82.1548
,
34.6551,-111.4146
33.3870,-79.3814
38.2983,-77.4914
40.8762,-111.8235
,
,
35.9646,-83.9197
42.8627,-85.9620
35.6675,-97.4960
,
40.6344,-73.6386
40.5769,-111.8952
38.0340,-81.0215
42.5429,-83.3797
41.0232,-73.6781
,
36.1736,-115.1264
33.8348,-78.6621
36.4588,-94.1208
39.9858,-74.1595
42.5380,-88.3515
41.7196,-70.4779
30.7413,-87.9003
40.3320,-79.5344
37.9585,-83.8739
,
46.9258,-96.8289
42.6556,-71.3035
29.8214,-82.4909
38.4510,-75.5791
,
30.6490,-89.6558
,
,
28.5446,-81.3745
39.0248,-77.2466
38.9934,-76.5470
36.1660,-86.7732
36.1660,-86.7732
43.0675,-70.7998
35.9646,-83.9197
35.2053,-101.8400
41.9204,-78.7253
34.4072,-83.6454
34.2868,-84.1728
34.4959,-84.9485
34.4959,-84.9485
38.1789,-77.6978
41.9979,-71.4989
35.6675,-97.4960
35.9097,-94.3108
39.2677,-94.3893
,
34.3136,-83.8106
39.7692,-76.5822
41.0398,-73.6258
45.4965,-122.7999
41.0524,-73.9624
30.6324,-81.6068
,
,
37.9684,-84.1460
44.7319,-93.0927
36.1736,-115.1264
44.8641,-93.4417
35.7752,-78.6343
38.0674,-121.6605
44.9458,-122.6435
42.7950,-71.2256
38.8184,-77.0604
42.7263,-87.7829
44.9848,-93.2697
40.8125,-78.0558
41.2835,-72.8663
41.85,-87.65
47.9961,-123.3828
34.0390,-117.7608
,
34.0799,-118.0454
45.0218,-84.6776
27.9378,-82.2861
40.1023,-74.3549
39.9809,-74.0717
28.2756,-80.6566
33.9954,-118.3999
33.5460,-111.9694
39.9284,-104.9558
,
43.1544,-77.6156
41.6539,-87.7523
28.1913,-82.7241
38.7865,-119.5782
,
43.7249,-71.6132
,
35.2989,-80.6475
,
,
39.1993,-83.7889
39.1393,-77.1805
40.7365,-75.6197
38.7032,-93.2368
41.2339,-76.7419
42.8368,-71.2213
,
,
41.2796,-77.0299
40.2990,-83.0567
,
43.1870,-70.8945
40.2470,-77.0232
44.3203,-88.2468
38.8184,-77.0604
39.2629,-75.5399
,
39.5332,-76.4390
61.2225,-149.8677
33.9385,-118.1904
43.4961,-89.3081
38.7713,-84.8566
44.6768,-124.0147
,
39.6410,-89.6569
,
40.4500,-91.4487
43.4121,-89.4010
41.1230,-95.8906
,
45.4939,-94.2426
43.0208,-84.0366
35.2287,-80.8458
37.4225,-89.3624
,
27.7706,-82.6362
40.7324,-73.3257
38.2929,-104.5252
33.9736,-118.2479
,
,
37.7771,-120.7609
35.1706,-85.2045
30.6079,-96.3240
39.8781,-104.7761
,
,
58.3801,-134.1775
33.7654,-78.7957
,
33.4247,-105.6679
,
,
,
42.1257,-71.6641
34.9528,-90.0075
39.8646,-91.1025
44.9586,-123.0026
,
,
,
29.1930,-81.0533
43.1646,-70.6755
,
43.1646,-70.6755
40.3782,-74.6622
47.1287,-122.5224
41.5873,-73.4158
36.3730,-96.0771
,
29.9843,-90.1647
42.6012,-123.5908
27.8733,-82.8434
41.7826,-72.6613
44.5128,-122.7863
47.2034,-122.2395
47.8192,-122.5284
41.4172,-75.1658
,
41.9041,-72.5920
40.1185,-83.7779
32.7776,-79.9419
38.3722,-83.5576
37.5879,-76.8916
39.3089,-82.9804
40.7750,-84.0320
37.2818,-82.2727
34.4264,-117.3001
,
,
40.1689,-105.0932
41.8376,-69.9751
26.1413,-97.9113
19.6829,-155.2732
43.2374,-86.2533
40.6247,-74.0945
,
47.1854,-92.3927
34.1980,-80.7063
42.9884,-71.4655
,
45.4965,-122.7999
,
,
42.7179,-70.8954
,
36.5134,-82.5536
,
43.2134,-75.4742
39.9284,-104.9558
,
,
37.2877,-84.9667
42.7878,-86.1086
33.9014,-98.4822
,
29.1994,-82.0627
41.9747,-91.6554
32.3920,-81.8395
36.4668,-82.2017
38.3872,-75.1024
40.8711,-73.0838
43.1544,-77.6156
41.2796,-77.0299
42.0762,-88.0279
,
39.4180,-79.0068
,
40.7750,-84.0320
,
44.3128,-93.2927
44.3128,-93.2927
42.2569,-122.8968
39.4753,-76.2373
39.5553,-76.9905
44.0693,-72.4203
37.8703,-97.3355
43.0744,-75.2342
41.4825,-81.8035
33.8166,-97.1019
,
39.1616,-84.4569
42.4751,-122.6289
44.8400,-87.3997
42.0303,-93.5856
,
32.5072,-93.7444
26.62,-81.84
26.62,-81.84
44.7343,-72.6334
38.5000,-90.4610
40.2317,-77.1999
40.5546,-74.2918
33.5451,-117.7761
45.4998,-88.0034
,
40.7437,-75.2238
46.6748,-120.3368
40.5546,-74.2918
,
,
39.4474,-76.3527
,
41.1788,-112.0410
42.3930,-121.4598
42.1186,-71.1033
41.4017,-101.8232
,
38.7690,-85.8054
37.8324,-121.1871
38.0534,-78.3186
46.0210,-96.0179
34.3349,-119.3507
35.7752,-78.6343
39.2553,-84.2435
,
44.6528,-93.6132
46.1103,-123.6799
36.0287,-79.4972
38.6765,-77.2069
46.8225,-100.7190
,
37.9578,-121.2897
43.1070,-76.2019
42.6665,-72.4469
41.5328,-87.8894
37.6677,-121.0148
,
43.6311,-70.6168
38.5561,-75.0692
40.4878,-74.4411
,
33.8874,-118.3561
40.8003,-81.9753
42.6092,-73.8764
40.7750,-84.0320
35.0459,-85.3097
35.0459,-85.3097
42.6655,-71.5994
,
33.7668,-118.1886
35.0396,-120.5047
,
,
37.8526,-80.4376
36.3608,-81.4735
41.7532,-71.2342
43.6963,-111.8753
,
,
42.8945,-78.8869
,
37.5670,-121.9827
,
,
,
39.5430,-119.7369
39.3496,-99.8134
40.2990,-83.0567
46.7316,-97.0678
,
,
43.7050,-75.2432
,
47.0596,-122.3897
42.2627,-71.8028
,
42.1215,-71.8540
38.5561,-75.0692
,
,
35.5901,-82.5582
36.2712,-95.8214
40.0217,-83.1701
,
,
,
34.2091,-119.1831
43.5503,-96.7002
,
61.6060,-148.9098
40.0714,-75.1251
,
39.9272,-76.9003
44.5128,-122.7863
47.2874,-116.8557
,
27.9378,-82.2861
41.9560,-71.4336
,
32.2112,-83.7293
44.9586,-123.0026
35.0209,-90.7493
41.3666,-88.8591
,
41.2330,-95.8774
,
33.7486,-84.3884
35.0459,-85.3097
,
,
35.5425,-105.0895
,
36.3200,-82.3309
36.3200,-82.3309
,
31.0954,-85.7168
44.8641,-93.4417
35.9646,-83.9197
29.5539,-82.5054
41.2393,-81.3339
35.0459,-85.3097
37.9898,-121.8073
,
,
44.6034,-73.0273
44.6323,-93.3014
44.7579,-93.3685
44.6323,-93.3014
44.6323,-93.3014
44.8519,-93.5542
44.9848,-93.2697
44.9191,-93.4834
,
44.7463,-93.5157
44.9191,-93.4834
39.2202,-120.9008
,
37.2835,-80.1193
44.6741,-93.4099
44.9848,-93.2697
44.6323,-93.3014
44.9848,-93.2697
44.9191,-93.4834
46.9424,-98.0078
32.8907,-97.1442
,
42.6556,-71.3035
40.4088,-79.8396
43.8847,-92.7803
34.0526,-118.1478
34.0526,-118.1478
36.1736,-115.1264
,
35.3782,-80.5243
42.9462,-74.3934
44.9848,-93.2697
47.6648,-117.4375
46.2698,-96.0873
,
,
,
39.8519,-75.0738
41.5783,-70.6251
42.7035,-78.6703
43.4601,-85.9164
,
39.8547,-82.1186
42.0955,-72.3129
35.4986,-84.8259
40.0261,-76.1687
33.9787,-83.8762
26.9787,-82.3664
,
39.3109,-78.7332
46.6016,-96.0936
,
29.3068,-94.7719
42.8142,-70.8745
42.6114,-76.1790
41.85,-87.65
34.9787,-79.2470
38.1386,-122.2529
29.9582,-90.0767
44.1255,-88.7653
41.6708,-70.1113
,
47.3744,-122.7162
,
33.9474,-117.7289
29.9843,-90.1647
,
42.2429,-71.0100
,
42.0296,-87.8112
41.7196,-70.4779
41.6575,-73.0458
39.1576,-75.4940
43.5783,-70.3222
,
34.1995,-118.3044
45.6474,-94.0851
45.9582,-123.6762
,
32.1945,-107.7632
39.7695,-106.1063
41.7249,-93.0390
37.9898,-121.8073
37.0690,-122.1569
40.2640,-76.6319
,
,
35.8709,-97.4696
45.7541,-94.1754
45.5074,-122.6898
44.0751,-92.5124
45.6988,-122.7198
,
,
,
,
34.8480,-82.4010
,
,
33.9385,-118.1904
32.0758,-81.0756
37.6687,-122.0799
40.2470,-77.0232
40.2928,-76.5866
,
46.9258,-90.7222
25.1872,-80.3793
,
42.0098,-104.2946
41.8734,-70.6397
39.9604,-74.8077
33.9527,-84.5502
35.6441,-81.2430
39.5285,-119.8043
39.8415,-82.8884
41.2444,-81.4626
40.3583,-75.9411
39.2946,-76.4357
,
35.5732,-81.1601
42.3321,-83.3713
44.0588,-93.2261
45.5074,-122.6898
40.4060,-111.8290
37.6677,-121.0148
42.0098,-104.2946
38.6842,-75.1078
,
40.7066,-92.9253
40.5720,-112.4085
39.7393,-104.9844
40.0261,-76.1687
43.2570,-82.6487
,
35.2842,-106.7461
61.5529,-149.8627
,
45.5074,-122.6898
26.5975,-80.2384
,
,
44.0868,-121.2574
,
,
36.5597,-85.6482
,
33.8417,-118.0078
43.0662,-106.3940
42.0519,-89.4400
40.7226,-91.4629
38.6969,-98.1683
37.4225,-89.3624
40.6912,-75.1320
,
32.7199,-117.1805
36.1537,-95.9926
44.9848,-93.2697
36.1736,-115.1264
33.7486,-84.3884
,
38.8373,-77.3420
37.5539,-77.4608
44.0704,-124.0123
37.9845,-80.6569
48.0348,-122.8493
36.8598,-75.9812
35.9646,-83.9197
45.6629,-110.9243
39.9580,-82.7684
29.9582,-90.0767
40.1617,-82.6659
33.3750,-96.9260
41.7196,-70.4779
36.1736,-115.1264
41.7053,-71.4610
42.3573,-71.0645
32.5790,-83.6281
36.1002,-83.4523
,
39.5285,-119.8043
39.5285,-119.8043
33.0463,-96.9939
,
38.9259,-94.4010
40.1009,-75.7574
40.7657,-72.8379
40.7654,-73.5237
38.9268,-84.5525
40.1770,-83.0946
38.3714,-82.2674
35.1637,-83.4339
,
30.2383,-90.9202
35.2612,-88.3920
45.1812,-93.3763
,
42.0098,-104.2946
,
41.3586,-76.0538
40.1777,-74.8910
42.8863,-87.8886
41.3666,-88.8591
33.4148,-111.9088
41.3549,-88.7074
33.4148,-111.9088
40.3539,-75.0016
41.2880,-110.7625
34.3349,-119.3507
39.6374,-84.2718
21.3069,-157.8584
32.2858,-106.7449
45.5017,-91.0948
41.4005,-78.7882
36.1036,-90.4832
44.9848,-93.2697
33.0550,-84.1512
,
33.0550,-84.1512
,
,
42.8945,-78.8869
33.7668,-118.1886
33.9736,-118.2479
42.7327,-84.5558
,
46.1103,-123.6799
33.4486,-112.0733
41.7089,-87.7595
32.8729,-111.7449
39.7398,-104.8562
34.4264,-117.3001
47.2471,-123.1251
,
42.5170,-92.4912
37.8114,-113.1721
41.8776,-88.0198
32.9331,-96.6213
33.9736,-118.2479
35.1800,-114.4780
41.2596,-95.9374
35.1800,-114.4780
42.2705,-85.5602
,
41.8531,-88.1229
,
,
42.9710,-88.4884
40.9304,-73.1121
32.6996,-113.9509
