,State,Shape,City,Sight_Date,Sigth_Time,Sight_Day,Sight_Month,Sight_WeekDate
49926,OR,Flash,Salem,10/06/2015,02:52,10,06,Quarta-Feira
49927,NJ,Light,Bedminster,10/06/2015,01:00,10,06,Quarta-Feira
49928,WI,Fireball,Westfield,10/06/2015,00:40,10,06,Quarta-Feira
49929,MI,Flash,Mason,10/06/2015,00:00,10,06,Quarta-Feira
49930,CO,Light,Commerce City,10/06/2015,,10,06,Quarta-Feira
49931,TX,Disk,Mansfield,09/06/2015,00:00,09,06,Terça-Feira
49932,OH,Rectangle,Akron,09/06/2015,22:15,09,06,Terça-Feira
49933,PA,Light,Bethlehem,09/06/2015,22:00,09,06,Terça-Feira
49934,NV,Fireball,North Las Vegas,09/06/2015,21:15,09,06,Terça-Feira
49935,MN,Other,Chaska,09/06/2015,19:00,09,06,Terça-Feira
49936,MO,Disk,St. Louis,09/06/2015,13:00,09,06,Terça-Feira
49937,AL,Triangle,Leeds,09/06/2015,10:00,09,06,Terça-Feira
49938,WA,Light,Spokane,09/06/2015,07:45,09,06,Terça-Feira
49939,MO,Triangle,Lee's Summit,09/06/2015,00:05,09,06,Terça-Feira
49940,ID,Formation,Twin Falls,08/06/2015,23:00,08,06,Segunda-Feira
49941,FL,Formation,St. Cloud,08/06/2015,22:00,08,06,Segunda-Feira
49942,FL,Sphere,Spring Hill,08/06/2015,22:00,08,06,Segunda-Feira
49943,FL,Triangle,Orlando,08/06/2015,21:55,08,06,Segunda-Feira
49944,FL,Light,Winter Haven/Lake Wales,08/06/2015,21:50,08,06,Segunda-Feira
49945,NC,Formation,Hatteras,08/06/2015,21:47,08,06,Segunda-Feira
49946,FL,Formation,Hunters Creek,08/06/2015,21:45,08,06,Segunda-Feira
49947,FL,Oval,Kissimmee,08/06/2015,21:45,08,06,Segunda-Feira
49948,FL,Circle,Clermont,08/06/2015,21:45,08,06,Segunda-Feira
49949,FL,Triangle,Orlando,08/06/2015,21:45,08,06,Segunda-Feira
49950,VA,Fireball,Richmond,08/06/2015,21:45,08,06,Segunda-Feira
49951,FL,Triangle,Davenport,08/06/2015,21:35,08,06,Segunda-Feira
49952,FL,Triangle,Lake Placid,08/06/2015,21:30,08,06,Segunda-Feira
49953,FL,Light,Kissimmee,08/06/2015,21:30,08,06,Segunda-Feira
49954,FL,Formation,Poinciana,08/06/2015,21:30,08,06,Segunda-Feira
49955,FL,Rectangle,Palm Bay,08/06/2015,21:15,08,06,Segunda-Feira
49956,FL,Diamond,Sebring,08/06/2015,21:00,08,06,Segunda-Feira
49957,VT,Cigar,Newbury,08/06/2015,13:30,08,06,Segunda-Feira
49958,GA,Cigar,Smyrna,08/06/2015,01:00,08,06,Segunda-Feira
49959,CO,Flash,Golden,07/06/2015,23:30,07,06,Domingo
49960,WA,Circle,Arlington,07/06/2015,23:00,07,06,Domingo
49961,CA,Formation,Berkeley (above),07/06/2015,22:20,07,06,Domingo
49962,CA,Light,La Canada Flintridge,07/06/2015,21:30,07,06,Domingo
49963,CA,Circle,Tehachapi,07/06/2015,21:29,07,06,Domingo
49964,CA,Light,Avenal,07/06/2015,21:18,07,06,Domingo
49965,CT,Circle,Oakville,07/06/2015,20:45,07,06,Domingo
49966,NC,Other,Jacksonville,07/06/2015,18:07,07,06,Domingo
49967,OR,Formation,Portland,07/06/2015,17:28,07,06,Domingo
49968,GA,Light,Hawkinsville,07/06/2015,05:30,07,06,Domingo
49969,FL,Flash,Port Saint Lucie,07/06/2015,05:23,07,06,Domingo
49970,SC,Circle,McCormick,07/06/2015,02:30,07,06,Domingo
49971,AZ,Formation,Glendale,07/06/2015,01:32,07,06,Domingo
49972,IN,Light,West Lafayette,07/06/2015,01:30,07,06,Domingo
49973,GA,Triangle,Lawrenceville,07/06/2015,01:00,07,06,Domingo
49974,IL,Sphere,Joliet,07/06/2015,01:00,07,06,Domingo
49975,KY,Flash,Slade,07/06/2015,00:30,07,06,Domingo
49976,MI,Triangle,Mason,06/06/2015,23:30,06,06,Sábado
49977,NC,Other,Asheboro,06/06/2015,23:30,06,06,Sábado
49978,WA,Changing,Cowiche,06/06/2015,23:00,06,06,Sábado
49979,MD,Circle,Towson,06/06/2015,22:40,06,06,Sábado
49980,TX,Light,Bertram,06/06/2015,22:19,06,06,Sábado
49981,MA,Triangle,Dighton,06/06/2015,22:15,06,06,Sábado
49982,IL,Other,Chicago,06/06/2015,22:15,06,06,Sábado
49983,IL,Triangle,Chicago,06/06/2015,22:15,06,06,Sábado
49984,FL,Triangle,Altamonte Springs,06/06/2015,22:00,06,06,Sábado
49985,WA,Light,Arlington,06/06/2015,22:00,06,06,Sábado
49986,CA,Triangle,Santa Barbara,06/06/2015,22:00,06,06,Sábado
49987,MS,Circle,Leakesville,06/06/2015,21:11,06,06,Sábado
49988,LA,Light,Metairie,06/06/2015,19:30,06,06,Sábado
49989,FL,Circle,Fort Lauderdale,06/06/2015,18:00,06,06,Sábado
49990,OR,Other,Corvallis/Newport (between),06/06/2015,00:06,06,06,Sábado
49991,NJ,Other,Park Ridge,06/06/2015,00:00,06,06,Sábado
49992,RI,Light,South Kingstown,05/06/2015,22:50,05,06,Sexta-Feira
49993,IA,Circle,Little Rock,05/06/2015,22:00,05,06,Sexta-Feira
49994,FL,Light,Cape Coral,05/06/2015,22:00,05,06,Sexta-Feira
49995,FL,Circle,Miami,05/06/2015,22:00,05,06,Sexta-Feira
49996,NY,Light,Lake George,05/06/2015,21:30,05,06,Sexta-Feira
49997,NC,Fireball,Cornelius,05/06/2015,21:30,05,06,Sexta-Feira
49998,TN,Changing,Gallatin/Hendersonville/Madison,05/06/2015,21:00,05,06,Sexta-Feira
49999,NC,Fireball,Surf City,05/06/2015,21:00,05,06,Sexta-Feira
50000,CA,Circle,Cobb,05/06/2015,16:00,05,06,Sexta-Feira
50001,IN,Cigar,Elkhart,05/06/2015,15:30,05,06,Sexta-Feira
50002,RI,Unknown,Providence,05/06/2015,13:00,05,06,Sexta-Feira
50003,WI,Changing,Madison,05/06/2015,11:10,05,06,Sexta-Feira
50004,IL,Oval,Chicago,05/06/2015,10:25,05,06,Sexta-Feira
50005,IL,Light,Chicago,05/06/2015,09:20,05,06,Sexta-Feira
50006,OR,Changing,Gresham,05/06/2015,05:20,05,06,Sexta-Feira
50007,OR,Changing,Gresham,05/06/2015,05:19,05,06,Sexta-Feira
50008,OR,Changing,Gresham,05/06/2015,05:15,05,06,Sexta-Feira
50009,MI,Light,Mount Pleasant,05/06/2015,03:00,05,06,Sexta-Feira
50010,WA,Light,Sumner,04/06/2015,23:45,04,06,Quinta-Feira
50011,KY,Light,Lexington,04/06/2015,22:50,04,06,Quinta-Feira
50012,CA,Oval,Anaheim,04/06/2015,22:45,04,06,Quinta-Feira
50013,RI,Circle,Tiverton,04/06/2015,22:30,04,06,Quinta-Feira
50014,ME,Circle,Medford,04/06/2015,22:30,04,06,Quinta-Feira
50015,CA,Light,Santa Rosa,04/06/2015,21:15,04,06,Quinta-Feira
50016,WI,Light,Delavan,04/06/2015,21:00,04,06,Quinta-Feira
50017,AL,Light,Gulf Shores,04/06/2015,20:00,04,06,Quinta-Feira
50018,TN,Flash,Clarksville,04/06/2015,03:30,04,06,Quinta-Feira
50019,NY,Sphere,Pendleton,04/06/2015,00:30,04,06,Quinta-Feira
50020,NY,Circle,Bethpage,04/06/2015,00:30,04,06,Quinta-Feira
50021,SC,Circle,Garden City,03/06/2015,23:50,03,06,Quarta-Feira
50022,PA,Other,Mountain Top,03/06/2015,22:30,03,06,Quarta-Feira
50023,NJ,Circle,Haledon,03/06/2015,21:45,03,06,Quarta-Feira
50024,NY,Light,Bouckville,03/06/2015,21:45,03,06,Quarta-Feira
50025,CO,Unknown,Thornton,03/06/2015,21:30,03,06,Quarta-Feira
50026,FL,Diamond,Seminole/Largo,03/06/2015,21:30,03,06,Quarta-Feira
50027,MS,Other,Richland,03/06/2015,20:40,03,06,Quarta-Feira
50028,FL,Light,Boca Raton,03/06/2015,20:15,03,06,Quarta-Feira
50029,TX,Circle,Keller,03/06/2015,20:15,03,06,Quarta-Feira
50030,GA,Cylinder,Columbus,03/06/2015,19:00,03,06,Quarta-Feira
50031,UT,Fireball,Spanish Fork,03/06/2015,01:00,03,06,Quarta-Feira
50032,NH,Light,Enfield,02/06/2015,22:30,02,06,Terça-Feira
50033,WA,Triangle,Ellensburg,02/06/2015,21:45,02,06,Terça-Feira
50034,NC,Fireball,Avon,02/06/2015,21:30,02,06,Terça-Feira
50035,FL,Light,Alligator Point,02/06/2015,21:15,02,06,Terça-Feira
50036,TN,Circle,Mountain City,02/06/2015,21:00,02,06,Terça-Feira
50037,MS,Circle,Blue Springs,02/06/2015,20:00,02,06,Terça-Feira
50038,TX,Other,San Antonio,02/06/2015,14:25,02,06,Terça-Feira
50039,OH,Light,Tiffin,02/06/2015,06:30,02,06,Terça-Feira
50040,MT,Light,Mildred,02/06/2015,01:40,02,06,Terça-Feira
50041,FL,Circle,Naples,02/06/2015,00:00,02,06,Terça-Feira
50042,UT,Light,Salt Lake City,01/06/2015,23:35,01,06,Segunda-Feira
50043,NM,Disk,Las Cruces,01/06/2015,22:55,01,06,Segunda-Feira
50044,NJ,Light,Ventnor,01/06/2015,22:30,01,06,Segunda-Feira
50045,WI,Triangle,Deforest,01/06/2015,22:00,01,06,Segunda-Feira
50046,WI,Triangle,Lake Mills,01/06/2015,22:00,01,06,Segunda-Feira
50047,ID,Sphere,Pocatello,01/06/2015,21:49,01,06,Segunda-Feira
50048,MO,Unknown,Monroe City,01/06/2015,21:30,01,06,Segunda-Feira
50049,NC,Fireball,Avon,01/06/2015,21:00,01,06,Segunda-Feira
50050,NY,Unknown,Webster,01/06/2015,19:00,01,06,Segunda-Feira
50051,LA,Sphere,Pineville,01/06/2015,18:00,01,06,Segunda-Feira
50052,NJ,Flash,Blackwood,01/06/2015,03:00,01,06,Segunda-Feira
50053,IL,Other,Chicago,01/06/2015,02:00,01,06,Segunda-Feira
50054,MI,Changing,Saginaw,01/06/2015,01:13,01,06,Segunda-Feira
50055,CT,Unknown,Berlin,01/06/2015,00:00,01,06,Segunda-Feira
50056,ME,Circle,Scarborough,31/07/2015,23:50,31,07,Sexta-Feira
50057,FL,Disk,Orlando,31/07/2015,23:00,31,07,Sexta-Feira
50058,CA,Sphere,Stockton,31/07/2015,23:00,31,07,Sexta-Feira
50059,MA,Cylinder,Orleans,31/07/2015,23:00,31,07,Sexta-Feira
50060,OH,Triangle,Dublin,31/07/2015,23:00,31,07,Sexta-Feira
50061,TN,Light,Old Hickory,31/07/2015,23:00,31,07,Sexta-Feira
50062,NC,Fireball,Salvo,31/07/2015,22:40,31,07,Sexta-Feira
50063,VT,Sphere,Saint Johnsbury,31/07/2015,22:15,31,07,Sexta-Feira
50064,IL,Light,Buffalo Grove,31/07/2015,22:05,31,07,Sexta-Feira
50065,MN,Flash,Richmond,31/07/2015,22:00,31,07,Sexta-Feira
50066,NH,Light,Salem,31/07/2015,21:56,31,07,Sexta-Feira
50067,IL,Circle,Frankfort,31/07/2015,21:45,31,07,Sexta-Feira
50068,CT,Light,Suffield,31/07/2015,21:45,31,07,Sexta-Feira
50069,NJ,Light,Edison,31/07/2015,21:35,31,07,Sexta-Feira
50070,OR,Circle,Bandon,31/07/2015,21:34,31,07,Sexta-Feira
50071,OR,Light,Bend,31/07/2015,21:30,31,07,Sexta-Feira
50072,IL,Oval,Johnsburg,31/07/2015,21:00,31,07,Sexta-Feira
50073,NJ,Unknown,Somerville,31/07/2015,21:00,31,07,Sexta-Feira
50074,ME,Light,Windham,31/07/2015,21:00,31,07,Sexta-Feira
50075,NY,Fireball,Auburn,31/07/2015,21:00,31,07,Sexta-Feira
50076,IL,Circle,Woodstock,31/07/2015,21:00,31,07,Sexta-Feira
50077,CA,Light,Coalinga,31/07/2015,20:40,31,07,Sexta-Feira
50078,VA,Circle,Burke,31/07/2015,20:30,31,07,Sexta-Feira
50079,VA,Circle,King William,31/07/2015,20:00,31,07,Sexta-Feira
50080,MN,Disk,Dodge Center,31/07/2015,20:00,31,07,Sexta-Feira
50081,NY,Triangle,Long Beach,31/07/2015,19:00,31,07,Sexta-Feira
50082,WA,Light,Bremerton,31/07/2015,18:00,31,07,Sexta-Feira
50083,CA,Cylinder,San Francisco,31/07/2015,17:00,31,07,Sexta-Feira
50084,WA,Circle,Puyallup,31/07/2015,10:10,31,07,Sexta-Feira
50085,CO,Light,Silverthorne,31/07/2015,09:50,31,07,Sexta-Feira
50086,NJ,Circle,Whiting,31/07/2015,08:45,31,07,Sexta-Feira
50087,WA,Circle,Seattle,31/07/2015,08:30,31,07,Sexta-Feira
50088,OH,Sphere,Medina,31/07/2015,04:20,31,07,Sexta-Feira
50089,VA,Light,Virginia Beach,31/07/2015,01:44,31,07,Sexta-Feira
50090,CT,Disk,Hartford,31/07/2015,01:30,31,07,Sexta-Feira
50091,IN,Light,Noblesville,31/07/2015,00:00,31,07,Sexta-Feira
50092,AR,Triangle,Fayetteville,30/07/2015,23:32,30,07,Quinta-Feira
50093,SC,Flash,Georgetown,30/07/2015,23:00,30,07,Quinta-Feira
50094,CO,Circle,Thornton,30/07/2015,22:11,30,07,Quinta-Feira
50095,NE,Light,Lincoln,30/07/2015,21:50,30,07,Quinta-Feira
50096,KY,Circle,Louisa,30/07/2015,21:40,30,07,Quinta-Feira
50097,IL,Changing,Bloomington (outside; north of),30/07/2015,21:00,30,07,Quinta-Feira
50098,OR,Disk,Troutdale,30/07/2015,13:30,30,07,Quinta-Feira
50099,IA,Disk,Des Moines,30/07/2015,12:37,30,07,Quinta-Feira
50100,MT,Circle,Billings,30/07/2015,12:15,30,07,Quinta-Feira
50101,MD,Light,Berlin,30/07/2015,03:00,30,07,Quinta-Feira
50102,PA,Sphere,Philadelphia,30/07/2015,01:30,30,07,Quinta-Feira
50103,MT,Sphere,Browning,30/07/2015,01:30,30,07,Quinta-Feira
50104,NC,Fireball,Southern Pines,30/07/2015,00:30,30,07,Quinta-Feira
50105,MA,Oval,Chelsea,29/07/2015,22:30,29,07,Quarta-Feira
50106,CA,Circle,Salton City,29/07/2015,22:00,29,07,Quarta-Feira
50107,SC,Disk,Columbia,29/07/2015,22:00,29,07,Quarta-Feira
50108,OH,Sphere,Grove City,29/07/2015,21:48,29,07,Quarta-Feira
50109,NY,Triangle,Castleton,29/07/2015,21:00,29,07,Quarta-Feira
50110,RI,Sphere,Bristol,29/07/2015,21:00,29,07,Quarta-Feira
50111,NY,Formation,Weedsport,29/07/2015,20:30,29,07,Quarta-Feira
50112,CA,Light,Ramona,29/07/2015,20:27,29,07,Quarta-Feira
50113,HI,Other,Honolulu,29/07/2015,20:20,29,07,Quarta-Feira
50114,CA,Other,San Bernardino,29/07/2015,17:30,29,07,Quarta-Feira
50115,IA,Sphere,Waterloo,29/07/2015,13:32,29,07,Quarta-Feira
50116,CA,Disk,Chula Vista,29/07/2015,13:30,29,07,Quarta-Feira
50117,IA,Formation,Cedar Falls,29/07/2015,02:30,29,07,Quarta-Feira
50118,ME,Light,Cumberland,28/07/2015,23:00,28,07,Terça-Feira
50119,WA,Rectangle,Aberdeen,28/07/2015,23:00,28,07,Terça-Feira
50120,WA,Light,Kirkland,28/07/2015,22:15,28,07,Terça-Feira
50121,NC,Oval,Cameron,28/07/2015,22:00,28,07,Terça-Feira
50122,CO,Other,Denver,28/07/2015,20:30,28,07,Terça-Feira
50123,TX,Formation,Seabrook,28/07/2015,19:57,28,07,Terça-Feira
50124,WA,Light,Spokane,28/07/2015,18:15,28,07,Terça-Feira
50125,IN,Unknown,Noblesville,28/07/2015,12:00,28,07,Terça-Feira
50126,NH,Unknown,Salem,28/07/2015,01:30,28,07,Terça-Feira
50127,CA,Fireball,Antioch,28/07/2015,01:15,28,07,Terça-Feira
50128,WA,Other,Olympia,28/07/2015,00:00,28,07,Terça-Feira
50129,PA,Formation,Atglen,27/07/2015,22:00,27,07,Segunda-Feira
50130,IN,Circle,San Pierre,27/07/2015,22:00,27,07,Segunda-Feira
50131,NY,Triangle,Diamond Point,27/07/2015,22:00,27,07,Segunda-Feira
50132,NC,Cigar,Durham,27/07/2015,21:30,27,07,Segunda-Feira
50133,AR,Light,Leslie,27/07/2015,21:30,27,07,Segunda-Feira
50134,TN,Formation,Chattanooga,27/07/2015,21:25,27,07,Segunda-Feira
50135,NC,Cigar,Monroe,27/07/2015,21:12,27,07,Segunda-Feira
50136,GA,Oval,Acworth,27/07/2015,20:50,27,07,Segunda-Feira
50137,SD,Other,Sioux Falls,27/07/2015,20:15,27,07,Segunda-Feira
50138,OR,Oval,Eagle Point,27/07/2015,19:35,27,07,Segunda-Feira
50139,PA,Sphere,Berwick,27/07/2015,19:15,27,07,Segunda-Feira
50140,OR,Light,Redmond,27/07/2015,13:00,27,07,Segunda-Feira
50141,WA,Circle,Bellingham,27/07/2015,13:00,27,07,Segunda-Feira
50142,IL,Triangle,River Grove,26/07/2015,23:30,26,07,Domingo
50143,MO,Fireball,Arnold,26/07/2015,21:47,26,07,Domingo
50144,WY,Fireball,Beloit,26/07/2015,21:45,26,07,Domingo
50145,VA,Triangle,Bristol,26/07/2015,21:30,26,07,Domingo
50146,OH,Unknown,Mentor,26/07/2015,21:00,26,07,Domingo
50147,MI,Circle,Shelby Twp,26/07/2015,21:00,26,07,Domingo
50148,FL,Oval,Cutler Bay,26/07/2015,20:35,26,07,Domingo
50149,CO,Circle,Broomfield,26/07/2015,18:30,26,07,Domingo
50150,CA,Disk,Los Alamitos,26/07/2015,13:08,26,07,Domingo
50151,NY,Light,Alden,26/07/2015,03:00,26,07,Domingo
50152,NY,Fireball,New York City,26/07/2015,01:45,26,07,Domingo
50153,FL,Other,Spring Hill,26/07/2015,01:00,26,07,Domingo
50154,CA,Flash,Antelope,25/07/2015,23:02,25,07,Sábado
50155,MI,Light,Muskegon,25/07/2015,23:00,25,07,Sábado
50156,CA,Triangle,Irvine,25/07/2015,22:30,25,07,Sábado
50157,CO,Changing,Broomfield,25/07/2015,22:00,25,07,Sábado
50158,NY,Light,Merrick,25/07/2015,21:50,25,07,Sábado
50159,CA,Light,Salinas,25/07/2015,21:45,25,07,Sábado
50160,WI,Unknown,Milwaukee,25/07/2015,21:07,25,07,Sábado
50161,WI,Sphere,Milwaukee,25/07/2015,21:00,25,07,Sábado
50162,WV,Unknown,Wayne,25/07/2015,20:30,25,07,Sábado
50163,MN,Rectangle,St. Paul,25/07/2015,20:15,25,07,Sábado
50164,VA,Light,Hampton,25/07/2015,18:42,25,07,Sábado
50165,AZ,Light,Tempe,25/07/2015,18:40,25,07,Sábado
50166,TX,Triangle,Hutto,25/07/2015,16:45,25,07,Sábado
50167,IL,Fireball,Neoga/Mattoon (between; on I-57),25/07/2015,10:40,25,07,Sábado
50168,FL,Circle,Titusville,25/07/2015,05:00,25,07,Sábado
50169,WA,Fireball,Tumwater,25/07/2015,03:00,25,07,Sábado
50170,RI,Fireball,East Providence,25/07/2015,00:48,25,07,Sábado
50171,FL,Unknown,Ocoee,25/07/2015,00:25,25,07,Sábado
50172,MN,Circle,Pierz,24/07/2015,23:30,24,07,Sexta-Feira
50173,MO,Triangle,Bolivar,24/07/2015,23:15,24,07,Sexta-Feira
50174,AZ,Circle,Phoenix,24/07/2015,23:00,24,07,Sexta-Feira
50175,NJ,Light,Aberdeen,24/07/2015,23:00,24,07,Sexta-Feira
50176,OH,Sphere,Delaware,24/07/2015,23:00,24,07,Sexta-Feira
50177,KY,Light,Louisville,24/07/2015,23:00,24,07,Sexta-Feira
50178,MN,Light,Eagan,24/07/2015,22:44,24,07,Sexta-Feira
50179,MN,Fireball,Blaine,24/07/2015,22:35,24,07,Sexta-Feira
50180,CA,Triangle,Highland,24/07/2015,22:15,24,07,Sexta-Feira
50181,MI,Fireball,Portage,24/07/2015,22:00,24,07,Sexta-Feira
50182,NC,Sphere,Rural Hall,24/07/2015,21:53,24,07,Sexta-Feira
50183,WI,Light,Green Bay,24/07/2015,21:30,24,07,Sexta-Feira
50184,MO,Oval,Winfield,24/07/2015,21:15,24,07,Sexta-Feira
50185,PA,Light,Reading,24/07/2015,21:00,24,07,Sexta-Feira
50186,VA,Circle,Chesterfield,24/07/2015,19:29,24,07,Sexta-Feira
50187,MD,Cylinder,Dundalk,24/07/2015,17:30,24,07,Sexta-Feira
50188,LA,Cigar,Many,24/07/2015,14:00,24,07,Sexta-Feira
50189,IN,Circle,Southport,24/07/2015,12:30,24,07,Sexta-Feira
50190,OH,Rectangle,Akron,24/07/2015,10:45,24,07,Sexta-Feira
50191,WI,Other,Milwaukee,24/07/2015,05:05,24,07,Sexta-Feira
50192,NY,Other,Bohemia,24/07/2015,02:15,24,07,Sexta-Feira
50193,NY,Light,Staten Island,24/07/2015,02:00,24,07,Sexta-Feira
50194,TX,Other,Kyle,24/07/2015,01:00,24,07,Sexta-Feira
50195,PA,Fireball,Shunk,24/07/2015,01:00,24,07,Sexta-Feira
50196,MT,Triangle,Missoula,24/07/2015,00:00,24,07,Sexta-Feira
50197,AR,Circle,Russleville,24/07/2015,00:00,24,07,Sexta-Feira
50198,CA,Sphere,Aptos,23/07/2015,23:15,23,07,Quinta-Feira
50199,IN,Flash,Vincennes,23/07/2015,23:00,23,07,Quinta-Feira
50200,NC,Triangle,Carrboro,23/07/2015,23:00,23,07,Quinta-Feira
50201,NY,Fireball,Wantagh,23/07/2015,22:50,23,07,Quinta-Feira
50202,NY,Cylinder,Wantagh,23/07/2015,22:50,23,07,Quinta-Feira
50203,OH,Light,Sagamore Hills,23/07/2015,22:40,23,07,Quinta-Feira
50204,WI,Flash,Appleton,23/07/2015,22:40,23,07,Quinta-Feira
50205,MS,Triangle,Hattiesburg,23/07/2015,22:00,23,07,Quinta-Feira
50206,AZ,Other,Kingman,23/07/2015,20:20,23,07,Quinta-Feira
50207,FL,Light,Titusville,23/07/2015,20:03,23,07,Quinta-Feira
50208,MD,Cigar,Derwood,23/07/2015,20:00,23,07,Quinta-Feira
50209,IL,Other,Burbank,23/07/2015,16:50,23,07,Quinta-Feira
50210,CO,Light,Colorado Springs,23/07/2015,09:45,23,07,Quinta-Feira
50211,WA,Light,Diablo Lake (near Ross Lake),23/07/2015,02:30,23,07,Quinta-Feira
50212,MS,Cylinder,I-10 (MM# 15; 10 mi. N of MS),23/07/2015,02:23,23,07,Quinta-Feira
50213,WA,Unknown,Bay Center,23/07/2015,01:30,23,07,Quinta-Feira
50214,OH,Fireball,North Ridgeville,23/07/2015,00:15,23,07,Quinta-Feira
50215,NY,Disk,Monroe,22/07/2015,23:45,22,07,Quarta-Feira
50216,FL,Circle,Sunrise,22/07/2015,23:30,22,07,Quarta-Feira
50217,FL,Fireball,Panama City,22/07/2015,23:00,22,07,Quarta-Feira
50218,NJ,Fireball,Wildwood Crest,22/07/2015,23:00,22,07,Quarta-Feira
50219,NJ,Fireball,Wildwood Crest,22/07/2015,23:00,22,07,Quarta-Feira
50220,FL,Circle,Indialantic,22/07/2015,23:00,22,07,Quarta-Feira
50221,CA,Fireball,Santa Maria,22/07/2015,22:30,22,07,Quarta-Feira
50222,LA,Triangle,Lake Charles,22/07/2015,22:00,22,07,Quarta-Feira
50223,NY,Light,Amherst,22/07/2015,22:00,22,07,Quarta-Feira
50224,ME,Circle,Topsham,22/07/2015,22:00,22,07,Quarta-Feira
50225,PA,Circle,Southampton,22/07/2015,21:30,22,07,Quarta-Feira
50226,IL,Circle,Tremont,22/07/2015,21:10,22,07,Quarta-Feira
50227,GA,Fireball,Gainesville,22/07/2015,21:05,22,07,Quarta-Feira
50228,NY,Light,New Paltz,22/07/2015,21:00,22,07,Quarta-Feira
50229,KS,Diamond,Kansas City,22/07/2015,21:00,22,07,Quarta-Feira
50230,AZ,Light,Queen Creek,22/07/2015,20:15,22,07,Quarta-Feira
50231,IL,Light,Chicago,22/07/2015,20:15,22,07,Quarta-Feira
50232,WI,Fireball,Milwaukee,22/07/2015,10:00,22,07,Quarta-Feira
50233,NC,Other,Charlotte,22/07/2015,08:15,22,07,Quarta-Feira
50234,KY,Triangle,Louisville,22/07/2015,00:04,22,07,Quarta-Feira
50235,MI,Light,South Haven,21/07/2015,23:57,21,07,Terça-Feira
50236,FL,Sphere,Tampa,21/07/2015,23:35,21,07,Terça-Feira
50237,WI,Light,Alden Township,21/07/2015,22:30,21,07,Terça-Feira
50238,VA,Triangle,Newport News/Hampton,21/07/2015,22:23,21,07,Terça-Feira
50239,KS,Triangle,Mulberry Township,21/07/2015,22:20,21,07,Terça-Feira
50240,MI,Fireball,Detroit,21/07/2015,22:20,21,07,Terça-Feira
50241,DE,Triangle,Wilmington,21/07/2015,22:00,21,07,Terça-Feira
50242,FL,Fireball,Holiday,21/07/2015,22:00,21,07,Terça-Feira
50243,WA,Fireball,Tumwater,21/07/2015,22:00,21,07,Terça-Feira
50244,WI,Light,Milwaukee,21/07/2015,21:55,21,07,Terça-Feira
50245,MA,Disk,Taunton,21/07/2015,16:00,21,07,Terça-Feira
50246,UT,Other,Midvale/Sandy,21/07/2015,01:27,21,07,Terça-Feira
50247,NJ,Triangle,Freehold,21/07/2015,00:17,21,07,Terça-Feira
50248,NC,Circle,Rocky Mount,20/07/2015,23:00,20,07,Segunda-Feira
50249,SC,Triangle,Summerville,20/07/2015,22:00,20,07,Segunda-Feira
50250,NV,Sphere,North Las Vegas,20/07/2015,22:00,20,07,Segunda-Feira
50251,WI,Circle,Green Bay,20/07/2015,21:00,20,07,Segunda-Feira
50252,NY,Disk,Monroe,20/07/2015,21:00,20,07,Segunda-Feira
50253,OK,Rectangle,Bethany,20/07/2015,20:55,20,07,Segunda-Feira
50254,AZ,Light,Sierra Vista,20/07/2015,20:38,20,07,Segunda-Feira
50255,NY,Circle,Centerport,20/07/2015,20:00,20,07,Segunda-Feira
50256,NC,Rectangle,Durham,20/07/2015,12:34,20,07,Segunda-Feira
50257,WA,Fireball,Everett,20/07/2015,03:20,20,07,Segunda-Feira
50258,CA,Triangle,Rocklin,20/07/2015,02:00,20,07,Segunda-Feira
50259,NC,Triangle,Hendersonville,20/07/2015,00:45,20,07,Segunda-Feira
50260,IA,Fireball,Centerville,20/07/2015,00:00,20,07,Segunda-Feira
50261,NC,Triangle,Hendersonville,20/07/2015,00:00,20,07,Segunda-Feira
50262,WA,Cigar,Olympia,19/07/2015,23:30,19,07,Domingo
50263,NE,Cylinder,La Junta,19/07/2015,22:30,19,07,Domingo
50264,NY,Triangle,Wilson,19/07/2015,22:30,19,07,Domingo
50265,NM,Other,Santa Fe,19/07/2015,22:30,19,07,Domingo
50266,CA,Circle,Santa Barbara,19/07/2015,22:12,19,07,Domingo
50267,NJ,Light,South River,19/07/2015,22:00,19,07,Domingo
50268,MO,Light,Lee's Summit,19/07/2015,19:00,19,07,Domingo
50269,FL,Circle,Ormond by the Sea,19/07/2015,09:30,19,07,Domingo
50270,FL,Oval,Orlando,19/07/2015,09:07,19,07,Domingo
50271,UT,Flash,Antelope Island,19/07/2015,02:00,19,07,Domingo
50272,VA,Unknown,Pulaski (Case Knife Rd),19/07/2015,00:20,19,07,Domingo
50273,IN,Unknown,Valparaiso,19/07/2015,,19,07,Domingo
50274,WA,Triangle,Yelm,18/07/2015,23:00,18,07,Sábado
50275,PA,Light,Scranton,18/07/2015,23:00,18,07,Sábado
50276,MI,Fireball,Mount Morris,18/07/2015,23:00,18,07,Sábado
50277,FL,Light,Orlando,18/07/2015,22:45,18,07,Sábado
50278,PA,Fireball,Allison Park,18/07/2015,22:22,18,07,Sábado
50279,IA,Sphere,Council Bluffs,18/07/2015,22:20,18,07,Sábado
50280,MI,Oval,Allegan,18/07/2015,22:12,18,07,Sábado
50281,SC,Unknown,Goose Creek,18/07/2015,22:00,18,07,Sábado
